pge_id;nom;lat_deco;lon_deco;alt_deco_m;orientations;parapente;delta;thermique;soaring;treuil;cross;plaine;atterro_nom;lat_atterro;lon_atterro;alt_atterro_m;lien_pge;ffvl_id
2850;Dielette Le plate;49.5577;-1.8503;46;NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2850;0
2633;Dienne - pierre de labro;45.1694;2.795;1301;SE,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2633;0
2634;Dienne - rocher de laqueuille;45.1494;2.79472;1204;N,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2634;0
2527;Digne les Bains - l'Andran;44.1156;6.21361;1202;N,NE,W,NW;1;0;0;0;0;0;0;;44.1025;6.2286;602;http://www.paraglidingearth.com/?site=2527;0
2670;Domaine de la cras;47.326;4.9862;339;N,NE;1;0;1;1;0;0;0;;47.3286;4.9871;244;http://www.paraglidingearth.com/?site=2670;0
11153;Domes de Miages;45.8138;6.7938;3563;N,NE,E,SE,S,SW,W,NW;1;0;0;1;0;0;0;;45.9153;6.7056;578;http://www.paraglidingearth.com/?site=11153;0
2872;Donon;48.5316;7.16892;832;S,SW,W;1;0;1;0;0;0;0;;48.5308;7.15139;572;http://www.paraglidingearth.com/?site=2872;0
18735;Donville;48.8454;-1.59032;25;N,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=18735;0
2830;Douelle;44.4636;1.3722;300;N,NE,NW;1;0;1;1;0;0;1;;44.4682;1.3702;111;http://www.paraglidingearth.com/?site=2830;0
3058;Dourgne - La Capelette;43.4795;2.164;556;N,NE,NW;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3058;0
23600;Dourgne Saint-Stapin;43.4758;2.14309;472;N,NW;1;0;1;1;0;0;0;La Montagnarié;43.4762;2.13251;271;http://www.paraglidingearth.com/?site=23600;0
2832;Dreuilh;44.4807;1.7952;304;SE;1;0;0;0;0;0;0;;44.4772;1.7962;141;http://www.paraglidingearth.com/?site=2832;0
17511;Drocourt;50.4059;2.93386;98;SE,S,SW;1;0;1;1;0;0;1;;50.403;2.93478;36;http://www.paraglidingearth.com/?site=17511;0
7217;Dune de Pilat;44.5789;-1.2206;50;W,NW;1;1;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=7217;0
22885;Dunes de Biville;49.6091;-1.84262;7;SW,W;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=22885;0
2556;Déco Baisse de Raymond (Veillos);44.0961;7.19083;2037;SW;1;0;1;1;0;1;0;;44.0697;7.20889;1312;http://www.paraglidingearth.com/?site=2556;0
21975;Déco Balme (Baus de la Fréma);44.0868;7.219;2204;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21975;0
21976;Déco Caire Gros;44.0449;7.20763;2069;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21976;0
21977;Déco de Nico;44.0745;7.22248;1616;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21977;0
21974;Déco Veillos;44.0998;7.18317;2161;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21974;0
23131;Décollage de Cassagne;44.4339;2.40067;560;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23131;0
23136;Décollage de Lavernhe;44.3257;3.00448;781;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23136;0
23133;Décollage de Recoules;44.3433;2.99447;779;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23133;0
11496;Ecalgrain;49.6944;-1.9333;99;W;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11496;0
2965;Echenoz la meline;47.602;6.12997;301;E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2965;0
2690;Echevannes;47.0669;6.23444;689;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2690;0
21678;Elbeuf en Bray;49.4811;1.63006;206;N,NE;1;0;1;1;0;0;1;;49.4834;1.62826;162;http://www.paraglidingearth.com/?site=21678;0
22027;En cours d'ouverture;46.2982;4.62825;609;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22027;0
22028;En cours d'ouverture;46.2982;4.62825;609;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22028;0
10757;Ens;42.807;0.33659;1290;N,NE,NW;1;0;0;1;0;0;0;;42.8225;0.31793;811;http://www.paraglidingearth.com/?site=10757;0
2888;Equihen;50.6796;1.5674;32;SW,W;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2888;0
21234;Escalette;43.5361;5.56947;587;S,SW,W;1;0;0;1;0;0;0;;43.5262;5.56342;343;http://www.paraglidingearth.com/?site=21234;0
17707;Escondray;43.3145;-1.43218;483;NW;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=17707;0
2657;Espace vent;45.4181;1.84861;588;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2657;0
2510;Evosges;45.9514;5.48639;776;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2510;0
2648;Expiremont;45.3406;-0.37583;57;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2648;0
2991;Fenetre 7;45.65;6.46778;1419;W,NW;1;0;1;0;0;1;0;;;;;http://www.paraglidingearth.com/?site=2991;0
16718;ferme st marie;46.0846;4.6086;590;E,SE,S;1;1;1;1;0;0;0;;46.0783;4.6138;402;http://www.paraglidingearth.com/?site=16718;0
23614;Finestret;42.6868;2.48591;859;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23614;0
10943;Fismes;49.2922;3.6656;138;E;1;0;1;1;0;0;0;;49.2918;3.6677;97;http://www.paraglidingearth.com/?site=10943;0
11294;Flegere;45.9685;6.8765;2345;E,SE,S,SW;1;0;1;0;0;1;0;null;45.9319;6.88139;1054;http://www.paraglidingearth.com/?site=11294;0
3081;Fleure;46.4897;0.51028;125;SE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3081;0
2735;Fontaine sous jouy;49.0668;1.28431;89;NE,E;1;0;0;0;0;0;1;;;;;http://www.paraglidingearth.com/?site=2735;0
22023;Fontaine Verdine;46.3479;4.59687;570;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22023;0
2937;Forca real;42.7267;2.7014;0;SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2937;0
3010;Fort du truc;45.6376;6.7437;1974;E,SE;1;0;1;0;0;1;0;;45.5915;6.7513;754;http://www.paraglidingearth.com/?site=3010;0
2882;Frencq;50.5593;1.6688;121;NE;1;0;1;1;0;0;1;;50.5603;1.671;91;http://www.paraglidingearth.com/?site=2882;0
10731;Friolais;47.2497;6.7434;744;N,NE;1;0;0;0;0;0;0;;47.2557;6.7439;504;http://www.paraglidingearth.com/?site=10731;0
22527;Frioland;45.9499;6.70187;1746;SE,S,SW;1;0;1;0;0;1;0;Chedde;45.9281;6.72503;604;http://www.paraglidingearth.com/?site=22527;0
2568;Fumay-haybes Les AURAINS;49.9873;4.7209;362;W,NW;1;0;0;0;0;0;0;;49.9875;4.7138;119;http://www.paraglidingearth.com/?site=2568;0
23217;Fécamp Val St Nicolas;49.7711;0.38822;109;NW;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23217;0
2529;Gache;44.2246;5.9791;0;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2529;0
2537;Gamby;44.0514;5.68361;897;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2537;0
23363;Ganzeville - Pente-ecole;49.7271;0.40541;97;NE,SE,NW;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23363;0
2707;Garde Grosse;44.3367;5.15583;915;S,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2707;0
17227;Garlaban;43.3308;5.55472;576;E,SE,S;1;0;1;1;0;0;0;Landing;43.3249;5.56224;308;http://www.paraglidingearth.com/?site=17227;0
2765;Gensac;43.2122;1.13111;310;NW;1;0;0;0;0;0;0;;43.2133;1.12944;240;http://www.paraglidingearth.com/?site=2765;0
23540;Gerbizon NE;45.1886;4.00059;1061;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23540;0
23539;Gerbizon NO;45.1911;3.99131;978;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23539;0
22233;Germigny-sur-Loire;47.0598;3.04853;214;SW,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22233;0
11593;Ginoles;42.8748;2.1509;685;E,SE;1;0;1;1;0;0;0;;42.8673;2.1638;335;http://www.paraglidingearth.com/?site=11593;0
22637;Ginolhac SE;44.6631;2.56226;674;SE,S,SW;1;0;0;0;0;0;0;;44.6466;2.55664;286;http://www.paraglidingearth.com/?site=22637;0
14226;Glennes;49.3659;3.7075;114;SW;1;0;1;1;0;0;1;;49.3642;3.7042;71;http://www.paraglidingearth.com/?site=14226;0
11289;Gomont;49.5104;4.1751;98;SE;1;0;0;0;0;0;0;;49.5092;4.1765;64;http://www.paraglidingearth.com/?site=11289;0
18833;goule;47.2626;6.81882;964;NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=18833;0
2549;Gourdon;43.723;6.9438;1163;E,SE,S;1;1;1;1;0;0;0;;43.7261;6.95885;829;http://www.paraglidingearth.com/?site=2549;0
10748;Gourdon-Kennedy;43.7041;6.9807;624;E,SE,S;1;1;1;0;0;1;0;;43.7003;7.0058;140;http://www.paraglidingearth.com/?site=10748;0
23761;"Grand coude ""le petit serré""";-21.3028;55.6268;1060;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23761;0
2963;Grand cret;46.1261;4.58278;680;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2963;0
7255;Grand Som;45.3719;5.81278;1578;N,NE,E;1;0;0;0;0;0;0;;45.3239;5.80639;881;http://www.paraglidingearth.com/?site=7255;0
11144;Grands Montets;45.9478;6.96;3234;SW,W,NW;1;0;1;1;0;1;0;;45.9309;6.8787;1051;http://www.paraglidingearth.com/?site=11144;0
2924;Grange des Cinq Monts;43.0031;-0.43222;980;NE,E;1;0;0;0;0;0;0;;43.0214;-0.41778;470;http://www.paraglidingearth.com/?site=2924;0
10756;Grascoueous;42.8398;0.31529;1470;SE;1;0;1;0;0;0;0;;42.8225;0.31793;811;http://www.paraglidingearth.com/?site=10756;0
16695;Grassendorf (pente ecole);48.8062;7.60626;263;W,NW;1;0;0;0;0;0;0;;48.8062;7.60626;263;http://www.paraglidingearth.com/?site=16695;0
2857;Grauves;48.9823;3.9636;229;SW,W;1;0;1;1;0;0;1;;48.9795;3.9552;124;http://www.paraglidingearth.com/?site=2857;0
2875;Grenois;47.325;3.53799;358;S;1;0;0;0;0;0;0;;47.3218;3.53884;268;http://www.paraglidingearth.com/?site=2875;0
2553;Greolieres;43.8022;6.96222;1102;SE,S;1;0;1;0;0;0;0;;43.796;6.9479;804;http://www.paraglidingearth.com/?site=2553;0
2523;Grou de bane;44.05;5.635;1047;SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2523;0
2810;Grusse;46.5878;5.51306;464;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2810;0
2948;Gustiberg;47.8938;6.93443;1020;SE,S,SW;1;0;1;0;0;1;0;;47.8824;6.94405;452;http://www.paraglidingearth.com/?site=2948;0
12130;Guzet;42.7714;1.3016;1760;N,NE;1;0;0;0;0;0;0;;42.8015;1.2709;695;http://www.paraglidingearth.com/?site=12130;0
3038;Habere poche;46.2386;6.49333;1469;N,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3038;0
2871;Haselbourg-neustadtmuhle;48.65;7.2333;0;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2871;0
15412;Hattori Hansen;45.2161;-1.1726;18;SW,W,NW;1;0;0;1;0;0;0;;45.2163;-1.1733;1;http://www.paraglidingearth.com/?site=15412;0
2570;Haulmé;49.8628;4.7786;318;NE,E;1;0;1;0;0;0;0;;49.8636;4.7856;145;http://www.paraglidingearth.com/?site=2570;0
2928;Hautacam -la Bergerie;42.9822;-0.0325;1205;SW;1;1;1;0;0;0;0;;42.9894;-0.07806;431;http://www.paraglidingearth.com/?site=2928;0
17406;Hautacam Argeles-Gazost;42.9689;-0.0025;1680;N,NE,E,W,NW;1;1;0;0;0;0;0;;42.9894;-0.07806;431;http://www.paraglidingearth.com/?site=17406;0
2968;Haute planche;47.7683;6.775;1110;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2968;0
2874;Haute-kontz;49.4589;6.33889;253;SE,S;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2874;0
11550;Henouville;49.4798;0.9406;97;SW;1;0;1;1;0;0;0;;49.4757;0.9407;4;http://www.paraglidingearth.com/?site=11550;0
14224;Hermonville;49.3405;3.8936;196;SE;1;0;1;1;0;0;1;;49.338;3.8968;130;http://www.paraglidingearth.com/?site=14224;0
2960;Hohrodberg;48.0694;7.12944;888;S,SW,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2960;0
2873;Hommert;48.681;7.18913;419;N,NE;1;0;0;0;0;0;0;;48.6857;7.19548;240;http://www.paraglidingearth.com/?site=2873;0
21679;Hortus EST - Le Rouet;43.8121;3.84927;386;E,SE,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21679;0
17870;Houeville;48.3722;5.80391;401;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17870;0
23447;Hounte Blanque - Campan;42.9745;0.16677;1944;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23447;0
2499;Innimond;45.7849;5.5919;1017;NE,E,SE;1;0;1;0;0;0;0;;45.7728;5.6148;375;http://www.paraglidingearth.com/?site=2499;0
18589;Iparla;43.2399;-1.37223;823;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=18589;0
2843;Ispagnac;44.3579;3.5405;1033;NW;1;0;0;0;0;0;0;;44.3744;3.5275;507;http://www.paraglidingearth.com/?site=2843;0
12476;Issarbe;43.0229;-0.79765;1334;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=12476;0
21666;Issarbe;43.0193;-0.79714;1416;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21666;0
15528;Ivry la Bataille;48.8898;1.4582;113;E;1;0;0;1;0;0;0;;48.8897;1.4596;65;http://www.paraglidingearth.com/?site=15528;0
2919;Jara;43.1989;-1.29;810;N,S;1;1;0;0;0;0;0;;43.1681;-1.27278;200;http://www.paraglidingearth.com/?site=2919;0
2504;Jarbonnet;46.1914;5.45972;524;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2504;0
2781;Jas d'oris;44.9269;5.88778;1696;S,SW;1;0;1;0;0;1;0;;44.9347;5.86111;996;http://www.paraglidingearth.com/?site=2781;0
3050;Jeufosse;49.0361;1.5394;132;NE;1;0;0;0;0;0;1;;;;;http://www.paraglidingearth.com/?site=3050;0
6862;job-ambert Cornillon;45.6378;3.75333;1123;N,SW,W,NW;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=6862;0
6863;job-ambert le bien;45.6186;3.76778;1028;W;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=6863;0
2905;Job-ambert Mont Chouve;45.6308;3.78111;1414;S,SW,W,NW;1;1;1;0;0;1;0;;;;;http://www.paraglidingearth.com/?site=2905;0
22972;Joncels;43.7455;3.17568;680;SE,S;1;;;;;;;Atterissage Joncels - Ferme de Valayrac;43.7393;3.16682;478;http://www.paraglidingearth.com/?site=22972;0
11186;Jonchery;49.3052;3.8239;163;SE,S;1;0;1;1;0;0;0;;49.3038;3.8203;147;http://www.paraglidingearth.com/?site=11186;0
2869;Jouy sous les cotes;48.7843;5.6806;352;NE;1;0;1;1;0;0;0;;48.7847;5.6828;302;http://www.paraglidingearth.com/?site=2869;0
18896;kerhornou;48.407;-4.7755;5;SW,W;1;0;0;1;0;0;0;;48.4069;-4.7762;5;http://www.paraglidingearth.com/?site=18896;0
2752;Kervigen;48.1568;-4.2779;50;S,SW;1;1;1;1;0;0;0;;48.1571;-4.2779;50;http://www.paraglidingearth.com/?site=2752;0
11410;L Ecureuil;45.5473;6.7736;1873;SW,W,NW;1;0;1;0;0;1;0;;45.5916;6.7513;754;http://www.paraglidingearth.com/?site=11410;0
2792;L'allevoux;45.1236;5.38;816;N,SW,W,NW;1;1;1;0;0;1;0;;;;;http://www.paraglidingearth.com/?site=2792;0
2984;L'ebaudiaz;45.6065;6.37972;1640;N,SW,W,NW;1;0;1;0;0;1;0;;45.6689;6.36667;339;http://www.paraglidingearth.com/?site=2984;0
3003;L'ours;45.5524;6.7722;1841;W;1;0;0;0;0;0;0;;45.5915;6.7514;754;http://www.paraglidingearth.com/?site=3003;0
3007;L'épine - lac d'aiguebelette;45.6018;5.8072;1139;N,S,SW,W,NW;1;0;1;1;0;1;0;;45.5765;5.8012;377;http://www.paraglidingearth.com/?site=3007;0
3049;La belle idee (treuil);48.9208;3.29167;193;;1;0;0;0;1;0;0;;;;;http://www.paraglidingearth.com/?site=3049;0
2967;La berbasse;47.7756;6.73889;814;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2967;0
2625;La Boissiere sur Eure;48.9401;1.3516;142;;1;0;0;0;1;0;0;;48.9328;1.3508;143;http://www.paraglidingearth.com/?site=2625;0
3084;La bouloie;47.8709;6.86579;1029;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3084;0
7590;La Bourgeoise (Samoens);46.115;6.72;1751;E,SE,S,SW,W;1;0;1;1;0;1;0;;46.0819;6.7123;688;http://www.paraglidingearth.com/?site=7590;0
22697;La Bâtie-Neuve;44.5841;6.23554;1593;;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22697;0
3071;La cadiere d azur;43.1971;5.73668;210;SW,W,NW;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3071;0
2976;La certenue;46.8531;4.2816;587;N,NE;1;0;0;0;0;0;0;;46.8613;4.29578;289;http://www.paraglidingearth.com/?site=2976;0
17384;La Chapelle saint-Antoine;43.1889;-1.00238;637;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17384;0
3026;La Clusaz;45.8905;6.4645;2029;N,W,NW;1;0;1;0;0;1;0;;45.9056;6.44056;1126;http://www.paraglidingearth.com/?site=3026;0
21837;La Clusaz - Crêt du Loup;45.8909;6.4505;1819;N,W,NW;1;0;1;0;0;1;0;CORTIBOT;45.906;6.44189;1132;http://www.paraglidingearth.com/?site=21837;0
2887;La comte;50.4167;2.5149;186;W,NW;1;0;1;1;0;0;1;;50.4178;2.5124;140;http://www.paraglidingearth.com/?site=2887;0
9334;La Cote Chateau;46.9423;5.8438;569;N,NE;1;0;1;1;0;0;0;;46.9506;5.8499;338;http://www.paraglidingearth.com/?site=9334;0
2734;La cote des deux amants;49.3191;1.246;100;N,SW,W,NW;1;1;1;1;0;0;0;;49.3162;1.2399;7;http://www.paraglidingearth.com/?site=2734;0
11434;la croix des veuves;48.8033;-3.0073;49;N,NE,NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11434;0
23255;La croix du Dan;46.8273;5.70531;353;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23255;0
18387;La croupe de charance;44.5686;6.0198;1543;SE,S,SW;1;0;1;1;0;0;0;;44.5616;6.00285;1178;http://www.paraglidingearth.com/?site=18387;0
7257;La Dent de Crolles;45.3089;5.85639;2050;N,NE,SE,S,SW;1;0;0;0;0;0;0;;45.2657;5.84189;440;http://www.paraglidingearth.com/?site=7257;0
2680;La foret;45.1167;1.30139;228;N,NE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2680;0
15913;La Gardiole E-SE;43.4886;3.7566;203;E,SE;1;0;1;1;0;0;0;;43.4882;3.7563;203;http://www.paraglidingearth.com/?site=15913;0
15912;La Gardiole O-NO;43.4991;3.7523;216;W,NW;1;0;1;1;0;0;0;;43.5014;3.7498;138;http://www.paraglidingearth.com/?site=15912;0
15915;La Gardiole S;43.4694;3.7325;160;E,SE,S;1;0;1;1;0;0;0;;43.4686;3.7363;101;http://www.paraglidingearth.com/?site=15915;0
3059;La grande decouverte;44.0003;2.14056;362;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3059;0
21259;La Grande Sure;45.3353;5.69649;1578;SW,W,NW;1;0;1;0;0;0;0;;45.3246;5.67044;772;http://www.paraglidingearth.com/?site=21259;0
2776;La guimorais;48.6953;-1.93417;36;N,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2776;0
15600;La Heve;49.5108;0.0681;83;SW;1;1;0;1;0;0;0;;49.5109;0.0683;83;http://www.paraglidingearth.com/?site=15600;0
2813;La jasserie;45.3851;4.5679;1364;N,NE,SW,W,NW;1;0;1;0;0;1;1;;45.3932;4.5512;849;http://www.paraglidingearth.com/?site=2813;0
2779;La lia;45.1757;5.437;722;NW;1;0;0;0;0;0;0;;45.1713;5.4162;277;http://www.paraglidingearth.com/?site=2779;0
14446;La Lieude;43.6358;3.26753;324;NE,E;1;0;1;1;0;1;1;;43.6319;3.2691;212;http://www.paraglidingearth.com/?site=14446;0
22474;La Liouffe Nd;45.8392;4.50201;748;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22474;0
22475;La Liouffe S.E;45.8378;4.49993;740;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22475;0
9858;La Lunette;45.1425;5.4194;1230;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=9858;0
2925;La Madeleine;43.148;-0.844;757;N,NE,E,SE,S,SW,W,NW;1;1;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2925;0
17101;La Merquiere;43.6498;3.23003;449;NE,E,SE;1;0;1;1;0;1;0;;43.6485;3.2343;330;http://www.paraglidingearth.com/?site=17101;0
2889;La montagne d\'acquin;50.7356;2.10861;108;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2889;0
2912;La montagne de la plate;45.5333;2.8675;1517;N,NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2912;0
22634;La Mounine;44.4866;1.92128;303;N,NW;1;0;1;0;0;0;1;offiiel;44.4878;1.91784;150;http://www.paraglidingearth.com/?site=22634;0
19843;La pierre levée;46.5404;4.7831;326;W,NW;1;0;1;1;0;0;0;;46.541;4.7807;277;http://www.paraglidingearth.com/?site=19843;0
2687;La planoise SO;47.2044;5.9775;458;S,SW;1;0;0;1;0;0;0;Atterrissage;47.2004;5.98618;232;http://www.paraglidingearth.com/?site=2687;0
22915;La Pourcaresse;43.7678;3.73029;263;SE,S,SW;1;0;0;0;1;0;0;;;;;http://www.paraglidingearth.com/?site=22915;0
22109;La Poussie;47.3216;2.79495;350;S,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22109;0
2610;La Roche a Bunel;48.9933;-0.4987;101;E,SE;1;1;1;1;0;0;0;;48.9934;-0.4947;21;http://www.paraglidingearth.com/?site=2610;0
2978;La Roche d'Aujoux;46.5819;4.81806;482;NW;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2978;0
15582;La Roche de Solutré;46.2994;4.7189;449;NW;1;0;1;1;0;0;0;;46.2994;4.7158;384;http://www.paraglidingearth.com/?site=15582;0
2740;La roquette;49.2427;1.3299;76;SE,S;1;0;0;0;0;0;0;;49.2426;1.32985;76;http://www.paraglidingearth.com/?site=2740;0
3001;La rosiere - la poletta;45.6386;6.85889;2163;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3001;0
3000;La rosiere - la sevoliere;45.64;6.85194;2096;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3000;0
2604;La sainte victoire;43.5378;5.64889;866;SE,S,SW,W;1;0;1;1;0;0;1;;43.5283;5.6416;407;http://www.paraglidingearth.com/?site=2604;0
2771;La Seranne - Déco France;43.8689;3.6406;900;SE,S,SW;1;1;1;1;0;1;1;;43.8955;3.6996;165;http://www.paraglidingearth.com/?site=2771;0
22125;La Seranne - Déco Namibie;43.8678;3.63899;887;SE,S,SW;1;1;1;1;0;1;1;Les Prats;43.852;3.65175;176;http://www.paraglidingearth.com/?site=22125;0
22126;La Seranne - Déco Roc Blanc;43.8676;3.63664;903;N,SE,S,SW,NW;1;1;1;1;0;1;1;;;;;http://www.paraglidingearth.com/?site=22126;0
10755;La Serre;42.835;0.27552;1929;SE,S;1;0;1;1;0;0;0;;42.8225;0.31793;811;http://www.paraglidingearth.com/?site=10755;0
3103;La sotiere;48.0428;6.79306;958;;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3103;0
15914;La Sure;43.6538;3.3421;287;N;1;0;1;1;0;0;0;;43.6525;3.3333;139;http://www.paraglidingearth.com/?site=15914;0
10493;La tannière;44.2165;5.4779;1228;NE,E,SE;1;0;1;1;0;0;0;;44.2295;5.4895;851;http://www.paraglidingearth.com/?site=10493;0
3085;La tete des revolles;47.8925;6.84667;928;E;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3085;0
3048;la Tete du Mottey (St.Gervais);45.8422;6.7;1883;NE,E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3048;0
22639;La Tour Matagrin;45.8519;4.38083;980;NE;1;0;0;0;0;0;0;;45.8661;4.39529;532;http://www.paraglidingearth.com/?site=22639;0
2710;La trappe;44.2533;5.5044;1136;S;1;0;1;1;0;0;0;;44.2491;5.4965;950;http://www.paraglidingearth.com/?site=2710;0
2514;La Vesancière;46.3678;6.08028;1250;SE,S,SW;1;0;1;0;0;1;0;lower landing;46.3572;6.08845;788;http://www.paraglidingearth.com/?site=2514;0
19840;La vierge;46.4602;4.7172;466;W;1;0;1;1;0;0;0;;46.4606;4.7148;407;http://www.paraglidingearth.com/?site=19840;0
10932;La Viste;43.3611;5.3558;138;S,SW,W,NW;1;0;0;0;0;0;0;;43.3617;5.3541;111;http://www.paraglidingearth.com/?site=10932;0
2922;Labigouer;42.881;-0.61979;2145;E,W;1;0;0;0;0;0;0;;42.9117;-0.61667;1040;http://www.paraglidingearth.com/?site=2922;0
10040;Lac de Crop;45.2038;5.9862;2095;N,NE,E,W,NW;1;0;1;0;0;0;0;;45.2368;5.9755;925;http://www.paraglidingearth.com/?site=10040;0
3069;Lachens North;43.7456;6.65306;1665;N,NE,NW;1;0;0;0;0;0;0;;43.7622;6.63917;1019;http://www.paraglidingearth.com/?site=3069;0
3067;Lachens South;43.7447;6.65722;1625;E,SE,S,SW;1;1;1;0;0;0;0;;43.7358;6.65944;1202;http://www.paraglidingearth.com/?site=3067;0
3068;Lachens south (school slope);43.7364;6.6608;1228;SE,S,SW;1;0;0;0;0;0;0;;43.7357;6.6597;1203;http://www.paraglidingearth.com/?site=3068;0
3070;Lachens West;43.7394;6.64083;1447;SW,W;1;0;0;0;0;0;0;;43.7219;6.62667;951;http://www.paraglidingearth.com/?site=3070;0
10955;Laffrey Les Tibannes;45.0364;5.78401;992;N,NE,NW;1;0;1;0;0;0;0;null;45.0502;5.79933;320;http://www.paraglidingearth.com/?site=10955;0
2557;Lai barai;43.7558;7.41056;694;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2557;0
